12479614.0533509,-17667799.3576327,14711684.7463213,-22614551.7752532,-9660544.84939995,10304772.0567784,-11942439.6398109,-10874650.5443662,21323788.5873956,-13151037.5611218,-20679157.0000902,10699666.2088897,-1746416.92009811,-24568316.2936338,9647977.20363668,8650028.6618877,-16863071.197057,18543386.6238584,1677138.38397582,-26360237.2015347,-3107763.6909679
12479626.9121135,-17667601.1513897,14711910.3017683,-22614640.2329839,-9660646.60248936,10304493.771886,-11942191.4654714,-10874744.4223408,21323877.2565374,-13150921.2904999,-20679089.7426541,10699941.7416505,-1746370.23212062,-24568432.3208983,9647688.09350103,8650252.81392704,-16863144.4909412,18543213.4746429,1677170.9335293,-26360271.898349,-3107449.3516151
12479639.8233435,-17667402.9058293,14712135.8539373,-22614728.6603802,-9660748.41893158,10304215.4848328,-11941943.2588247,-10874838.3371945,21323965.921241,-13150804.9563514,-20679022.5221802,10700217.2721802,-1746323.47367236,-24568548.3499673,9647398.98129182,8650477.01285777,-16863217.7600774,18543040.3214568,1677203.55943823,-26360306.5865475,-3107135.01160125
12479652.6836588,-17667204.6939738,14712361.4028318,-22614817.1139744,-9660850.16640954,10303937.1956015,-11941695.0835168,-10874932.2190404,21324054.5815036,-13150688.6796856,-20678955.2617139,10700492.8004767,-1746276.7885095,-24568664.3706279,9647109.86699565,8650701.15998044,-16863291.0550838,18542867.1643107,1677236.10744561,-26360341.2759439,-3106820.67093378
12479665.5967297,-17667006.4425936,14712586.9484518,-22614905.5370765,-9660951.97761053,10303658.9042074,-11941446.8757296,-10875026.1379551,21324143.2373267,-13150572.3391533,-20678888.0384235,10700768.3265464,-1746230.03247929,-24568780.393119,9646820.75063057,8650925.35426356,-16863364.3252,18542694.0031968,1677268.73223896,-26360375.9566971,-3106506.329603
12479678.4583094,-17666808.2253309,14712812.4907918,-22614993.9866903,-9661053.71909911,10303380.6106484,-11941198.6996379,-10875120.023474,21324231.8887081,-13150456.0567797,-20678820.7747135,10701043.8503784,-1746183.35053731,-24568896.4071431,9646531.63218313,8651149.49619798,-16863437.6214691,18542520.838119,1677301.27827538,-26360410.6387032,-3106191.98761634
12479691.3729298,-17666609.9683429,14713038.0298554,-22615082.4056547,-9661155.5246851,10303102.3149201,-11940950.4908923,-10875213.946253,21324320.5356492,-13150339.7102039,-20678753.5483926,10701319.3719835,-1746136.59732433,-24569012.4230278,9646242.51166241,8651373.68556728,-16863510.8927059,18542347.6690734,1677333.90152133,-26360445.312038,-3105877.64497381
12479704.2363507,-17666411.745263,14713263.5656442,-22615170.8509739,-9661257.26092375,10302824.0170291,-11940702.3136586,-10875307.8358358,21324409.1781506,-13150223.4214439,-20678686.2818674,10701594.8913573,-1746089.91780256,-24569128.430473,9645953.3890617,8651597.8228588,-16863584.1899562,18542174.4960654,1677366.44644408,-26360479.9865992,-3105563.30166811
12479717.152238,-17666213.4828612,14713489.0981583,-22615259.2659577,-9661359.06053137,10302545.7169626,-11940454.1041266,-10875401.7622877,21324497.8162109,-13150107.0691565,-20678619.0523029,10701870.4085018,-1746043.16780073,-24569244.4397257,9645664.26437884,8651822.00703461,-16863657.462454,18542001.319091,1677399.06771966,-26360514.6525434,-3105248.9577067
12479730.017212,-17666015.2541694,14713714.627394,-22615347.7071395,-9661460.79115462,10302267.4147378,-11940205.9259303,-10875495.6557389,21324586.4498316,-13149990.7743547,-20678551.782748,10702145.9234084,-1745996.49109667,-24569360.4405644,9645375.13762289,8652046.13941164,-16863730.760826,18541828.1381515,1677431.61109684,-26360549.3196863,-3104934.61308721
12479742.9346501,-17665816.9861579,14713940.1533531,-22615436.1179846,-9661562.58514113,10301989.110344,-11939957.7154353,-10875589.5860577,21324675.0790112,-13149874.4160216,-20678484.5501537,10702421.43609,-1745949.74391347,-24569476.4432093,9645086.00878711,8652270.31866791,-16863804.0344438,18541654.9532484,1677464.23083071,-26360583.9782126,-3104620.2678072
12479755.8011762,-17665618.7518564,14714165.6760337,-22615524.5550293,-9661664.31015731,10301710.803777,-11939709.5362743,-10875683.4833788,21324763.7037517,-13149758.1151738,-20678417.2775697,10702696.9465337,-1745903.07002868,-24569592.4374405,9644796.8778784,8652494.44612753,-16863877.3339373,18541481.7643791,1677496.7726661,-26360618.6379377,-3104305.92186922
12479768.7204515,-17665420.4780349,14714391.1954359,-22615612.9615788,-9661766.09889456,10301432.495052,-11939461.3246373,-10875777.4177599,21324852.3240511,-13149641.7504589,-20678350.0421595,10702972.4547521,-1745856.32526114,-24569708.4335079,9644507.7448855,8652718.62074087,-16863950.6085345,18541308.5715461,1677529.39128333,-26360653.2890183,-3103991.57527586
12479781.5883907,-17665222.2382165,14714616.7115682,-22615701.3945639,-9661867.81810744,10301154.184156,-11939213.1446077,-10875871.3188495,21324940.9399094,-13149525.4437289,-20678282.7664403,10703247.9607368,-1745809.65439336,-24569824.4211181,9644218.60982199,8652942.7431459,-16864023.9092194,18541135.3747469,1677561.93135758,-26360687.9413386,-3103677.22802705
12479794.5090758,-17665023.9588825,14714842.2244185,-22615789.7970534,-9661969.60104824,10300875.8710955,-11938964.9320968,-10875965.2570005,21325029.5513279,-13149409.0731406,-20678215.5278934,10703523.4644876,-1745762.91264384,-24569940.4105631,9643929.47267671,8653166.91270498,-16864097.1850068,18540962.1739841,1677594.54821931,-26360722.5850147,-3103362.88011556
12479807.3785685,-17664825.7134528,14715067.7339971,-22615878.2259004,-9662071.3146459,10300597.5558664,-11938716.7511054,-10876059.1619584,21325118.1583052,-13149292.7603623,-20678148.2491458,10703798.9660109,-1745716.24458972,-24570056.3915685,9643640.33345419,8653391.03019769,-16864170.486813,18540788.9692526,1677627.08675212,-26360757.2299171,-3103048.53154884
12479820.300805,-17664627.4285096,14715293.2402918,-22615966.6242514,-9662173.0919762,10300319.2384686,-11938468.5376298,-10876153.1039777,21325206.7608433,-13149176.3837325,-20678081.0075694,10704074.4652938,-1745669.50565837,-24570172.3744053,9643351.19215675,8653615.19483394,-16864243.7637198,18540615.760563,1677659.7020692,-26360791.8661746,-3102734.18232449
12479833.1718492,-17664429.1774731,14715518.743313,-22616055.04896,-9662274.79995867,10300040.9189067,-11938220.3556796,-10876247.0128024,21325295.3589389,-13149060.0649082,-20678013.7257934,10704349.9623534,-1745622.8404213,-24570288.3488035,9643062.04877997,8653839.3074033,-16864317.0666466,18540442.5479046,1677692.239059,-26360826.5036588,-3102419.83244256
12479846.0957829,-17664230.886815,14715744.2430554,-22616143.4430931,-9662376.57185192,10299762.5971827,-11937972.1411562,-10876340.9587841,21325383.9525952,-13148943.6820604,-20677946.4812953,10704625.4571767,-1745576.10410826,-24570404.3250461,9642772.90333063,8654063.4672699,-16864390.3446028,18540269.3312802,1677724.8530494,-26360861.1324844,-3102105.48190067
12479858.9682397,-17664032.6302643,14715969.7395259,-22616231.8637415,-9662478.27403131,10299484.2732924,-11937723.9583306,-10876434.8713815,21325472.5418103,-13148827.3573602,-20677879.196384,10704900.9497702,-1745529.44188773,-24570520.2928229,9642483.75579983,8654287.57478413,-16864463.6487206,18540096.1106924,1677757.38828216,-26360895.7625639,-3101791.13070379
12479871.8417575,-17663834.3707121,14716195.2327141,-22616320.2821641,-9662579.97377902,10299205.9472272,-11937475.7748427,-10876528.7861103,21325561.1265863,-13148711.0293006,-20677811.9101727,10705176.4401317,-1745482.78067982,-24570636.2573226,9642194.60619658,8654511.68011056,-16864536.9532583,18539922.8861414,1677789.9231703,-26360930.3889069,-3101476.77885202
12479884.7678771,-17663636.071739,14716420.722625,-22616408.6701671,-9662681.73706852,10298927.6190024,-11937227.5589655,-10876622.7377955,21325649.7069208,-13148594.637548,-20677744.6610253,10705451.9282631,-1745436.04878726,-24570752.2236416,9641905.454512,8654735.83245786,-16864610.2329638,18539749.6576258,1677822.53463268,-26360965.0066185,-3101162.42633804
12479897.6428055,-17663437.8066774,14716646.2092587,-22616497.0845291,-9662783.43101323,10298649.2886093,-11936979.3746104,-10876716.6562926,21325738.2828141,-13148478.3036146,-20677677.3716789,10705727.414156,-1745389.39059217,-24570868.1815216,9641616.30075062,8654959.93273159,-16864683.5386922,18539576.4251443,1677855.06776759,-26360999.6255571,-3100848.07316679
12479910.5704814,-17663239.5020867,14716871.6926204,-22616585.4683926,-9662885.18868828,10298370.9560523,-11936731.1577746,-10876810.6118431,21325826.8542667,-13148361.9058204,-20677610.1195027,10706002.8978188,-1745342.66151545,-24570984.1412328,9641327.14491251,8655184.08016089,-16864756.8195167,18539403.1886996,1677887.67768603,-26361034.2358498,-3100533.71934084
12479923.4471075,-17663041.2313131,14717097.1726995,-22616673.8785369,-9662986.87719978,10298092.6213293,-11936482.9723705,-10876904.5343055,21325915.4212787,-13148245.5656707,-20677542.8272357,10706278.3792493,-1745296.00594062,-24571100.0925173,9641037.98700221,8655408.17565314,-16864830.1262949,18539229.948289,1677920.20949464,-26361068.8473565,-3100219.36485287
12479936.3761908,-17662842.9212177,14717322.6495029,-22616762.2583394,-9663088.62908073,10297814.2844361,-11936234.754657,-10876998.4936285,21326003.9838513,-13148129.1619988,-20677475.5719245,10706553.8584474,-1745249.27988102,-24571216.0456054,9640748.82701305,8655632.31802989,-16864903.4083085,18539056.703914,1677952.81765507,-26361103.450244,-3099905.00971525
12479949.2543713,-17662644.6448337,14717548.1230271,-22616850.6643443,-9663190.31197524,10297535.9453835,-11935986.5682926,-10877092.419959,21326092.5419818,-13148012.8157967,-20677408.2766308,10706829.3354196,-1745202.62711723,-24571331.9902851,9640459.66494288,8655856.40860072,-16864976.7162067,18538883.455576,1677985.34791978,-26361138.054332,-3099590.65391572
12479962.185009,-17662446.3291256,14717773.5932773,-22616939.040007,-9663292.05824394,10297257.6041564,-11935738.349621,-10877186.3831473,21326181.0956724,-13147896.406079,-20677341.0182916,10707104.8101529,-1745155.90387493,-24571447.936764,9640170.50080295,8656080.54605909,-16865049.9993388,18538710.2032722,1678017.95453842,-26361172.6498008,-3099276.2974642
12479975.0647441,-17662248.0471312,14717999.0602465,-22617027.4418724,-9663393.73552359,10296979.2607723,-11935490.1622992,-10877280.3133444,21326269.6449207,-13147780.0538307,-20677273.7199708,10707380.2826601,-1745109.253929,-24571563.8748348,9639881.33458211,8656304.63171645,-16865123.3083569,18538536.9470028,1678050.48326121,-26361207.2464702,-3098961.94035097
12479987.9970777,-17662049.7257138,14718224.5239398,-22617115.813316,-9663495.4763577,10296700.9152181,-11935241.9425736,-10877374.2804992,21326358.1897311,-13147663.6379013,-20677206.4587105,10707655.7529261,-1745062.53330235,-24571679.8147196,9639592.1662894,8656528.76438524,-16865196.5925369,18538363.6867744,1678083.08855425,-26361241.8345067,-3098647.5825834
12480000.8783674,-17661851.4381093,14718449.9843537,-22617204.2110421,-9663597.1480267,10296422.5674983,-11934993.7542895,-10877468.2145658,21326446.7300986,-13147547.2796088,-20677139.1573625,10707931.220966,-1745015.88617064,-24571795.7461833,9639302.99591365,8656752.84512352,-16865269.9026745,18538190.4225764,1678115.6157353,-26361276.4237575,-3098333.22415667
12480013.8122546,-17661653.1110818,14718675.4414917,-22617292.5783452,-9663698.88324448,10296144.2176151,-11934745.5336088,-10877562.1855844,21326535.266026,-13147430.8576316,-20677071.8930749,10708206.6867689,-1744969.16835746,-24571911.6794607,9639013.82346617,8656976.97288169,-16865343.1879729,18538017.1544155,1678148.21948514,-26361311.004375,-3098018.8650782
12480026.694959,-17661454.8179621,14718900.8953554,-22617380.9720099,-9663800.54911499,10295865.8655642,-11934497.3444536,-10877656.1234221,21326623.7975119,-13147314.4934651,-20677004.5885928,10708482.150339,-1744922.52424475,-24572027.6043,9638724.64894252,8657201.04855828,-16865416.4993001,18537843.8822918,1678180.74490872,-26361345.5862205,-3097704.50534071
12480039.6303988,-17661256.4853269,14719126.3459361,-22617469.3351728,-9663902.27872274,10295587.5113458,-11934249.1228156,-10877750.0983058,21326712.3245569,-13147198.0654399,-20676937.3212782,10708757.6116785,-1744875.80924484,-24572143.5309697,9638435.47234048,8657425.17140026,-16865489.7857165,18537670.6062012,1678213.34712258,-26361380.1594195,-3097390.14494181
12480052.5146549,-17661058.1866043,14719351.7932389,-22617557.7246973,-9664003.93897856,10295309.1549641,-11934000.9326936,-10877844.0400158,21326800.8471632,-13147081.6952272,-20676870.0137696,10709033.0707829,-1744829.16794777,-24572259.4492006,9638146.29366465,8657649.24215469,-16865563.0981629,18537497.3261505,1678245.87100303,-26361414.7338461,-3097075.78389386
12480065.4517933,-17660859.8482557,14719577.2372656,-22617646.0836402,-9664105.66314777,10295030.7964235,-11933752.7100127,-10877938.0188602,21326889.3653251,-13146965.2609861,-20676802.743535,10709308.5276588,-1744782.45556654,-24572375.3692737,9637857.1129151,8657873.36020925,-16865636.3856266,18537324.0421344,1678278.47189015,-26361449.2996125,-3096761.42218213
12480078.337461,-17660661.5440249,14719802.6780125,-22617734.4691032,-9664207.31760723,10294752.435709,-11933504.5190226,-10878031.9643397,21326977.8790488,-13146848.8848952,-20676735.4328933,10709583.9822974,-1744735.81728468,-24572491.2808818,9637567.93008737,8658097.42591511,-16865709.6992625,18537150.7541516,1678310.99401519,-26361483.8666338,-3096447.05982152
12480091.2761567,-17660463.20006,14720028.1154885,-22617822.8239054,-9664309.0361665,10294474.0728337,-11933256.2953798,-10878125.9470521,21327066.3883296,-13146732.4446103,-20676668.1596315,10709859.4347051,-1744689.10771463,-24572607.194348,9637278.74518153,8658321.53905315,-16865782.9878439,18536977.4622061,1678343.59335975,-26361518.424981,-3096132.6967997
12480104.1635233,-17660264.8901184,14720253.5496794,-22617911.2051491,-9664410.68519323,10294195.707791,-11933008.1033427,-10878219.8964966,21327154.8931715,-13146616.0623052,-20676600.8460707,10710134.8848775,-1744642.47204835,-24572723.0993615,9636989.55820212,8658545.59996822,-16865856.3025281,18536804.1662993,1678376.11415988,-26361552.9845699,-3095818.3331242
12480117.1036231,-17660066.5406591,14720478.9805886,-22617999.5558887,-9664512.39795675,10293917.3405832,-11932759.878824,-10878313.8829812,21327243.3935717,-13146499.6161404,-20676533.5696756,10710410.3328211,-1744595.76549258,-24572839.0062045,9636700.36914473,8658769.70804969,-16865929.5922972,18536630.8664259,1678408.71175127,-26361587.5355118,-3095503.96878766
12480129.9925473,-17659868.2251039,14720704.4082268,-22618087.9329917,-9664614.04136901,10293638.9712104,-11932511.6858336,-10878407.8362908,21327331.8895303,-13146383.2277889,-20676466.2530889,10710685.7785272,-1744549.13264323,-24572954.9046081,9636411.17801618,8658993.76405291,-16866002.9081002,18536457.5625872,1678441.23100892,-26361622.0876816,-3095189.60380244
12480142.9342048,-17659669.8700286,14720929.832585,-22618176.2795897,-9664715.74851442,10293360.599677,-11932263.4603586,-10878501.8266405,21327420.3810479,-13146266.7755824,-20676398.973667,10710961.2220001,-1744502.42890185,-24573070.8048418,9636121.9848075,8659217.86721208,-16866076.1989865,18536284.2547874,1678473.82705459,-26361656.6312037,-3094875.23816128
12480155.8248292,-17659471.5487606,14721155.2536684,-22618264.6524733,-9664817.38649818,10293082.2259721,-11932015.266314,-10878595.7839191,21327508.8681265,-13146150.3810146,-20676331.6541618,10711236.6632418,-1744455.79866601,-24573186.6966516,9635832.78952553,8659441.91842955,-16866149.5158375,18536110.9430224,1678506.34499294,-26361691.1759414,-3094560.87185441
12480168.7680391,-17659273.1880809,14721380.6714665,-22618352.9949298,-9664919.08803393,10292803.8501046,-11931767.0398804,-10878689.7781353,21327597.350762,-13146033.9227601,-20676264.3717139,10711512.1022501,-1744409.09774059,-24573302.5902749,9635543.59216806,8659666.01666895,-16866222.8078408,18535937.6272949,1678538.93949663,-26361725.7120441,-3094246.50490395
12480181.6600746,-17659074.8613078,14721606.0859915,-22618441.3637505,-9665020.72021322,10292525.4720766,-11931518.8449765,-10878783.7391792,21327685.8289557,-13145917.522314,-20676197.0490764,10711787.539025,-1744362.47051754,-24573418.4754623,9635254.39273291,8659890.06282359,-16866296.1258802,18535764.3076051,1678571.4556786,-26361760.2493762,-3093932.1372879
12480194.6048392,-17658876.4950192,14721831.4972329,-22618529.7020653,-9665122.41613723,10292247.0918774,-11931270.6175796,-10878877.7372645,21327774.3027105,-13145801.0580136,-20676129.7636026,10712062.9735664,-1744315.77240794,-24573534.362475,9634965.19122689,8660114.15614842,-16866369.4190005,18535590.9839475,1678604.04864401,-26361794.7780597,-3093617.7690235
12480207.498572,-17658678.1625405,14722056.9051975,-22618618.0666662,-9665224.04289025,10291968.7095157,-11931022.4216321,-10878971.7022718,21327862.7720214,-13145684.6513552,-20676062.4380465,10712338.4058721,-1744269.14780157,-24573650.2410661,9634675.98764332,8660338.1975278,-16866442.7380878,18535417.6563261,1678636.5635001,-26361829.307959,-3093303.40009611
12480220.4448946,-17658479.7906365,14722282.3098871,-22618706.4008388,-9665325.73319637,10291690.3249915,-11930774.1932721,-10879065.7042262,21327951.2368953,-13145568.1810131,-20675995.1495465,10712613.835942,-1744222.45250239,-24573766.1214711,9634386.78198227,8660562.28592708,-16866516.0323246,18535244.3247439,1678669.15492739,-26361863.8292232,-3092989.03051804
