20600267.1940663,24425620.2407569,22450776.5785692,21723932.8460755,20307112.2536095,20707318.4678543,22024851.2527365
20600318.8670288,24425620.116012,22450728.5476877,21723880.7282932,20307080.251946,20707287.6238194,22024757.2434805
20600208.8643891,24425630.6763995,22450768.1815923,21723850.9937663,20307140.0438712,20707353.1344339,22024736.4878336
20600315.2841386,24425714.8701922,22450657.9742763,21723863.5594265,20307114.4674573,20707358.0991381,22024691.8340655
20600311.7639303,24425708.2286739,22450620.4787667,21723808.5113233,20307167.7959245,20707330.5096218,22024680.1996982
20600275.7621617,24425690.721515,22450590.7217606,21723802.4950019,20307164.2213361,20707328.7887326,22024530.9899101
20600314.769801,24425744.3093486,22450487.2525858,21723760.6451476,20307212.1900387,20707305.4857183,22024508.3617046
20600350.8508507,24425728.9976566,22450462.0497287,21723698.9018345,20307252.9939443,20707336.2707079,22024495.7269472
20600460.7114938,24425782.6296658,22450467.4831615,21723707.0799114,20307189.3891939,20707337.6813441,22024390.7762961
20600449.239969,24425846.9282676,22450421.0085267,21723658.2202717,20307233.3154183,20707347.5911552,22024380.9740779
20600338.4504355,24425839.7538323,22450332.7249267,21723598.4040261,20307249.2955689,20707411.6153851,22024280.2062216
20600482.7947604,24425823.8206417,22450358.4049567,21723613.588403,20307273.9339616,20707376.0293417,22024191.851528
20600426.3020859,24425879.8783295,22450279.7218283,21723579.5420122,20307297.9337822,20707356.596663,22024147.5825757
20600415.4425519,24425871.3337537,22450243.0636007,21723536.3483796,20307291.8722794,20707380.8814254,22024139.1007683
20600451.5805737,24425975.6620463,22450199.1713454,21723527.9207908,20307328.0479732,20707383.9944639,22024034.2476267
20600436.7862837,24425884.1022801,22450136.4826613,21723471.2604774,20307381.5314539,20707413.3970324,22024033.3383857
20600452.0177167,24425940.9445248,22450055.123526,21723526.0632759,20307372.0504526,20707407.7358002,22023912.824063
20600513.2326716,24426006.7056899,22450063.2247951,21723393.4379505,20307368.7572501,20707414.8535775,22023862.3612216
20600523.6222776,24425981.7700171,22449977.2822398,21723367.3891647,20307408.8901226,20707393.1977507,22023819.5056085
20600536.6694287,24426029.7509088,22449976.3806578,21723417.4507671,20307432.0465758,20707402.4883111,22023782.3357462
20600527.11081,24426071.6701137,22449944.6214403,21723335.1930414,20307378.4313493,20707426.6687151,22023732.9736473
20600483.5464184,24426112.6007085,22449901.4293449,21723311.3446254,20307442.4896413,20707400.7488854,22023626.3971079
20600554.1031189,24426069.8788562,22449810.9828779,21723283.6936248,20307523.3396944,20707354.5487683,22023625.0898876
20600594.3008661,24426115.4322893,22449820.65861,21723302.0646108,20307481.4664089,20707409.7500873,22023508.593749
20600572.8782709,24426129.2016297,22449730.4273287,21723251.0156265,20307500.9950028,20707379.6475459,22023499.387098
20600602.0628126,24426162.763838,22449731.3812053,21723234.6837993,20307559.0500685,20707408.9122098,22023392.5968983
20600605.6489435,24426200.1003096,22449699.0079167,21723136.2790954,20307491.6218423,20707399.9743536,22023345.0656901
20600587.5524437,24426193.2979578,22449685.9539174,21723110.9381471,20307569.3738135,20707396.9542408,22023225.0011521
20600618.2949235,24426258.6863629,22449533.5585792,21723143.2668886,20307550.5732975,20707454.9765089,22023238.0422755
20600598.6762941,24426270.3261786,22449577.0505786,21723052.6107369,20307583.2482048,20707412.7465599,22023165.0800927
20600661.7724486,24426266.1835841,22449504.3891937,21723138.3436367,20307609.9009068,20707427.526133,22023134.6097681
20600613.5271919,24426311.4761229,22449464.084696,21723063.2632154,20307601.6071615,20707432.9800854,22023096.2982338
20600628.7016998,24426355.5542669,22449406.5531527,21723065.1600593,20307604.7742695,20707391.1904727,22023009.3310687
20600649.3042851,24426378.6664143,22449387.5402156,21722945.1161952,20307659.1349564,20707472.3943273,22022929.831995
20600598.0920039,24426391.75094,22449329.8383902,21722986.5615573,20307652.2009891,20707436.2164716,22022928.9459791
20600742.3960397,24426392.6022093,22449276.1245334,21722957.6264235,20307675.1761796,20707467.9418814,22022777.6220441
20600721.8343464,24426398.7823527,22449235.6107831,21722949.5858735,20307705.8300609,20707455.3343785,22022750.8376316
20600702.2576467,24426446.9575266,22449227.3479976,21722877.1153918,20307731.0002353,20707484.339265,22022743.8283349
20600778.8511223,24426449.0852201,22449180.6900634,21722818.8254338,20307712.5379414,20707431.4997028,22022628.698605
20600699.2262565,24426475.9574609,22449156.0505769,21722810.6564027,20307706.8146203,20707405.4541379,22022618.5630747
20600760.3438621,24426536.5010935,22449091.0021757,21722788.7220007,20307764.8222244,20707444.8830023,22022508.5790823
20600769.0000238,24426575.0198503,22449032.8278875,21722767.1243493,20307807.385796,20707444.4098108,22022470.0351253
20600798.6617869,24426572.322221,22448960.1355113,21722742.7569974,20307765.4971451,20707430.4295766,22022399.687205
20600811.3063363,24426638.8995261,22448960.8212208,21722729.1000808,20307815.1126155,20707504.368896,22022338.7811623
20600788.8190242,24426554.2637881,22448899.2622714,21722756.8751151,20307858.589587,20707501.5769176,22022288.3577973
20600826.7015933,24426623.6777516,22448872.1964699,21722641.0327278,20307830.0110539,20707501.4209342,22022266.6007291
20600835.5043214,24426648.6972315,22448848.870664,21722618.4125716,20307858.1460914,20707425.4941758,22022134.1132667
20600872.1223374,24426717.1319775,22448764.9391833,21722663.3811645,20307860.9583798,20707431.2409207,22022134.6461309
20600898.9393891,24426706.5775781,22448722.3391785,21722657.1035953,20307852.5603558,20707533.2916058,22022026.9465566
20600912.2627385,24426704.683393,22448686.122689,21722533.4369996,20307872.3166761,20707492.2824487,22022002.4655002
20600865.9194799,24426753.8850672,22448657.3679028,21722470.3338305,20307875.4623375,20707508.8383528,22021950.6945968
20600907.0041893,24426779.3776208,22448669.1807539,21722514.9503903,20307923.3808704,20707486.1346992,22021931.7303766
20600881.1071235,24426788.4447562,22448538.977488,21722451.2811165,20307998.5544753,20707448.2627276,22021803.8453841
20600896.982682,24426744.9891337,22448562.4449115,21722442.4122997,20307967.5221067,20707501.3147512,22021771.1462481
20600943.0321827,24426859.3691713,22448472.8759443,21722414.0687404,20308025.3992752,20707498.3003655,22021754.2109087
20601002.076334,24426746.7796261,22448463.358745,21722399.0611596,20307965.6618294,20707590.0239217,22021626.7933924
20600945.8601224,24426877.6755618,22448395.3050162,21722322.471444,20307993.6667147,20707478.2135094,22021549.9787473
20600992.9539433,24426850.7017398,22448334.5705447,21722341.1623714,20308076.7277204,20707504.6472784,22021562.6863516
20600987.9004384,24426909.4550226,22448299.9130099,21722293.8616235,20307999.9814374,20707490.4408305,22021474.3160338
20601041.0538736,24426984.917518,22448293.5384268,21722234.0153796,20308017.6869877,20707582.2299525,22021480.3603638
20600987.7193688,24426950.4248845,22448259.8680181,21722246.7899562,20308132.7527348,20707547.2218431,22021341.2324441
20601034.2359571,24427046.1986399,22448207.7784492,21722191.9950164,20308118.4435792,20707492.7909018,22021314.7055133
20601062.6958459,24427034.9056226,22448119.1273745,21722281.6363784,20308112.0195636,20707542.2496214,22021266.6541556
20601092.0089937,24427027.0154432,22448054.4589946,21722169.5474855,20308122.9280618,20707497.2351924,22021197.389613
20601118.1805619,24427030.1748757,22448062.2423,21722137.4235202,20308170.5446388,20707529.6120476,22021134.5611895
20601087.3055312,24427065.2611807,22448023.1392941,21722105.8068931,20308172.6370232,20707633.6232617,22021048.4643678
20601052.8460988,24427114.246536,22447889.0160918,21722081.5187168,20308191.7585605,20707555.9229707,22021006.3915487
20601088.2008624,24427054.7548259,22447922.2033037,21722093.8948221,20308228.3422521,20707516.7663589,22020985.8973559
