ref_pos_lat (deg),ref_pos_lon (deg),ref_pos_alt (m)
3.258663339253353541e+01,-8.549410990332081894e+01,1.985000000000000000e+02
3.258663338582894653e+01,-8.549410990192441773e+01,1.985000000000000000e+02
3.258663337823642792e+01,-8.549410990034310487e+01,1.985000000000000000e+02
3.258663336975592273e+01,-8.549410989857682353e+01,1.985000000000000000e+02
3.258663336038741676e+01,-8.549410989662560212e+01,1.985000000000000000e+02
3.258663335013091000e+01,-8.549410989448944065e+01,1.985000000000000000e+02
3.258663333898638825e+01,-8.549410989216832490e+01,1.985000000000000000e+02
3.258663332695385861e+01,-8.549410988966225489e+01,1.985000000000000000e+02
3.258663331403332108e+01,-8.549410988697124480e+01,1.985000000000000000e+02
3.258663330022477567e+01,-8.549410988409528045e+01,1.985000000000000000e+02
3.258663328552821525e+01,-8.549410988103436182e+01,1.985000000000000000e+02
3.258663326994365406e+01,-8.549410987778848892e+01,1.985000000000000000e+02
3.258663325347107786e+01,-8.549410987435767595e+01,1.985000000000000000e+02
3.258663323611048668e+01,-8.549410987074192292e+01,1.985000000000000000e+02
3.258663321786189471e+01,-8.549410986694120140e+01,1.985000000000000000e+02
3.258663319872528774e+01,-8.549410986295553982e+01,1.985000000000000000e+02
3.258663317870067289e+01,-8.549410985878492397e+01,1.985000000000000000e+02
3.258663315778805725e+01,-8.549410985442936806e+01,1.985000000000000000e+02
3.258663313598742661e+01,-8.549410984988885787e+01,1.985000000000000000e+02
3.258663311329878098e+01,-8.549410984516339340e+01,1.985000000000000000e+02
3.258663308972212747e+01,-8.549410984025298887e+01,1.985000000000000000e+02
3.258663306525746606e+01,-8.549410983515761586e+01,1.985000000000000000e+02
3.258663303990479676e+01,-8.549410982987731700e+01,1.985000000000000000e+02
3.258663301366411957e+01,-8.549410982441204965e+01,1.985000000000000000e+02
3.258663298653542739e+01,-8.549410981876184223e+01,1.985000000000000000e+02
3.258663295851873443e+01,-8.549410981292668055e+01,1.985000000000000000e+02
3.258663292961401936e+01,-8.549410980690656459e+01,1.985000000000000000e+02
3.258663289982130351e+01,-8.549410980070150856e+01,1.985000000000000000e+02
3.258663286914057977e+01,-8.549410979431151247e+01,1.985000000000000000e+02
3.258663283757184104e+01,-8.549410978773654790e+01,1.985000000000000000e+02
3.258663280511509441e+01,-8.549410978097665748e+01,1.985000000000000000e+02
3.258663277177033990e+01,-8.549410977403178435e+01,1.985000000000000000e+02
3.258663273753757750e+01,-8.549410976690198538e+01,1.985000000000000000e+02
3.258663270241680010e+01,-8.549410975958723213e+01,1.985000000000000000e+02
3.258663266640801481e+01,-8.549410975208752461e+01,1.985000000000000000e+02
3.258663262951122164e+01,-8.549410974440287703e+01,1.985000000000000000e+02
3.258663259172642057e+01,-8.549410973653327517e+01,1.985000000000000000e+02
3.258663255305360451e+01,-8.549410972847870482e+01,1.985000000000000000e+02
3.258663251349278767e+01,-8.549410972023922284e+01,1.985000000000000000e+02
3.258663247304395583e+01,-8.549410971181475816e+01,1.985000000000000000e+02
3.258663243170710899e+01,-8.549410970320536762e+01,1.985000000000000000e+02
3.258663238948226137e+01,-8.549410969441099439e+01,1.985000000000000000e+02
3.258663234636939876e+01,-8.549410968543170952e+01,1.985000000000000000e+02
3.258663230236853536e+01,-8.549410967626745617e+01,1.985000000000000000e+02
3.258663225747964987e+01,-8.549410966691826275e+01,1.985000000000000000e+02
3.258663221170277069e+01,-8.549410965738410084e+01,1.985000000000000000e+02
3.258663216503786941e+01,-8.549410964766499887e+01,1.985000000000000000e+02
3.258663211748496025e+01,-8.549410963776095684e+01,1.985000000000000000e+02
3.258663206904404319e+01,-8.549410962767196054e+01,1.985000000000000000e+02
3.258663201971511825e+01,-8.549410961739800996e+01,1.985000000000000000e+02
3.258663196949817831e+01,-8.549410960693911932e+01,1.985000000000000000e+02
3.258663191839323758e+01,-8.549410959629526019e+01,1.985000000000000000e+02
3.258663186640028187e+01,-8.549410958546647521e+01,1.985000000000000000e+02
3.258663181351931826e+01,-8.549410957445272174e+01,1.985000000000000000e+02
3.258663175975034676e+01,-8.549410956325402822e+01,1.985000000000000000e+02
3.258663170509336737e+01,-8.549410955187038041e+01,1.985000000000000000e+02
3.258663164954837299e+01,-8.549410954030179255e+01,1.985000000000000000e+02
3.258663159311537072e+01,-8.549410952854823620e+01,1.985000000000000000e+02
3.258663153579436056e+01,-8.549410951660975400e+01,1.985000000000000000e+02
3.258663147758533540e+01,-8.549410950448630331e+01,1.985000000000000000e+02
3.258663141848830946e+01,-8.549410949217791256e+01,1.985000000000000000e+02
3.258663135850326853e+01,-8.549410947968456753e+01,1.985000000000000000e+02
3.258663129763021971e+01,-8.549410946700628244e+01,1.985000000000000000e+02
3.258663123586916299e+01,-8.549410945414302887e+01,1.985000000000000000e+02
3.258663117322009128e+01,-8.549410944109484944e+01,1.985000000000000000e+02
3.258663110968301169e+01,-8.549410942786170153e+01,1.985000000000000000e+02
3.258663104525792420e+01,-8.549410941444361356e+01,1.985000000000000000e+02
3.258663097994482882e+01,-8.549410940084057131e+01,1.985000000000000000e+02
3.258663091374371845e+01,-8.549410938705258900e+01,1.985000000000000000e+02
3.258663084665460730e+01,-8.549410937307965241e+01,1.985000000000000000e+02
3.258663077867748115e+01,-8.549410935892176155e+01,1.985000000000000000e+02
3.258663070981234711e+01,-8.549410934457891642e+01,1.985000000000000000e+02
3.258663064005920518e+01,-8.549410933005113122e+01,1.985000000000000000e+02
3.258663056941805536e+01,-8.549410931533839175e+01,1.985000000000000000e+02
3.258663049788888344e+01,-8.549410930044069801e+01,1.985000000000000000e+02
3.258663042547171784e+01,-8.549410928535806420e+01,1.985000000000000000e+02
3.258663035216653014e+01,-8.549410927009049033e+01,1.985000000000000000e+02
3.258663027797334877e+01,-8.549410925463796218e+01,1.985000000000000000e+02
3.258663020289213819e+01,-8.549410923900046555e+01,1.985000000000000000e+02
3.258663012692293393e+01,-8.549410922317802886e+01,1.985000000000000000e+02
3.258663005006571467e+01,-8.549410920717065210e+01,1.985000000000000000e+02
3.258662997232048042e+01,-8.549410919097832107e+01,1.985000000000000000e+02
3.258662989368724539e+01,-8.549410917460102155e+01,1.985000000000000000e+02
3.258662981416599536e+01,-8.549410915803879618e+01,1.985000000000000000e+02
3.258662973375673744e+01,-8.549410914129161654e+01,1.985000000000000000e+02
3.258662965245947163e+01,-8.549410912435948262e+01,1.985000000000000000e+02
3.258662957027419793e+01,-8.549410910724240864e+01,1.985000000000000000e+02
3.258662948720090924e+01,-8.549410908994038039e+01,1.985000000000000000e+02
3.258662940323961266e+01,-8.549410907245339786e+01,1.985000000000000000e+02
3.258662931839030819e+01,-8.549410905478146105e+01,1.985000000000000000e+02
3.258662923265299582e+01,-8.549410903692458419e+01,1.985000000000000000e+02
3.258662914602766847e+01,-8.549410901888275305e+01,1.985000000000000000e+02
3.258662905851434033e+01,-8.549410900065596763e+01,1.985000000000000000e+02
3.258662897011299719e+01,-8.549410898224424216e+01,1.985000000000000000e+02
3.258662888082363907e+01,-8.549410896364757662e+01,1.985000000000000000e+02
3.258662879064628015e+01,-8.549410894486595680e+01,1.985000000000000000e+02
3.258662869958091335e+01,-8.549410892589936850e+01,1.985000000000000000e+02
3.258662860762753155e+01,-8.549410890674784014e+01,1.985000000000000000e+02
3.258662851478614186e+01,-8.549410888741137171e+01,1.985000000000000000e+02
3.258662842105674429e+01,-8.549410886788993480e+01,1.985000000000000000e+02
3.258662832643933172e+01,-8.549410884818355782e+01,1.985000000000000000e+02
3.258662823093391125e+01,-8.549410882829224079e+01,1.985000000000000000e+02
3.258662813454049001e+01,-8.549410880821596947e+01,1.985000000000000000e+02
3.258662803725904666e+01,-8.549410878795474389e+01,1.985000000000000000e+02
3.258662793908960253e+01,-8.549410876750857824e+01,1.985000000000000000e+02
3.258662784003214341e+01,-8.549410874687745832e+01,1.985000000000000000e+02
3.258662774008667640e+01,-8.549410872606138412e+01,1.985000000000000000e+02
3.258662763925320149e+01,-8.549410870506035565e+01,1.985000000000000000e+02
3.258662753753171870e+01,-8.549410868387438711e+01,1.985000000000000000e+02
3.258662743492222091e+01,-8.549410866250346430e+01,1.985000000000000000e+02
3.258662733142471524e+01,-8.549410864094760143e+01,1.985000000000000000e+02
3.258662722703920878e+01,-8.549410861920678428e+01,1.985000000000000000e+02
3.258662712176568022e+01,-8.549410859728099865e+01,1.985000000000000000e+02
3.258662701560415087e+01,-8.549410857517030138e+01,1.985000000000000000e+02
3.258662690855461364e+01,-8.549410855287462141e+01,1.985000000000000000e+02
3.258662680061705430e+01,-8.549410853039400138e+01,1.985000000000000000e+02
3.258662669179149418e+01,-8.549410850772844128e+01,1.985000000000000000e+02
3.258662658207792617e+01,-8.549410848487792691e+01,1.985000000000000000e+02
3.258662647147635028e+01,-8.549410846184245827e+01,1.985000000000000000e+02
3.258662635998675938e+01,-8.549410843862203535e+01,1.985000000000000000e+02
3.258662624760916060e+01,-8.549410841521667237e+01,1.985000000000000000e+02
3.258662613434355393e+01,-8.549410839162636933e+01,1.985000000000000000e+02
3.258662602018993226e+01,-8.549410836785109780e+01,1.985000000000000000e+02
3.258662590514830271e+01,-8.549410834389088620e+01,1.985000000000000000e+02
3.258662578921866526e+01,-8.549410831974572034e+01,1.985000000000000000e+02
3.258662567240102703e+01,-8.549410829541560020e+01,1.985000000000000000e+02
3.258662555469536670e+01,-8.549410827090055420e+01,1.985000000000000000e+02
3.258662543610169848e+01,-8.549410824620053972e+01,1.985000000000000000e+02
3.258662531662002948e+01,-8.549410822131557097e+01,1.985000000000000000e+02
3.258662519625034548e+01,-8.549410819624566216e+01,1.985000000000000000e+02
3.258662507499265359e+01,-8.549410817099079907e+01,1.985000000000000000e+02
3.258662495284694671e+01,-8.549410814555099591e+01,1.985000000000000000e+02
3.258662482981323194e+01,-8.549410811992623849e+01,1.985000000000000000e+02
3.258662470589151638e+01,-8.549410809411652679e+01,1.985000000000000000e+02
3.258662458108178583e+01,-8.549410806812186081e+01,1.985000000000000000e+02
3.258662445538404739e+01,-8.549410804194226898e+01,1.985000000000000000e+02
3.258662432879829396e+01,-8.549410801557770867e+01,1.985000000000000000e+02
3.258662420132453263e+01,-8.549410798902819408e+01,1.985000000000000000e+02
3.258662407296276342e+01,-8.549410796229373943e+01,1.985000000000000000e+02
3.258662394371298632e+01,-8.549410793537433051e+01,1.985000000000000000e+02
3.258662381357519422e+01,-8.549410790826998152e+01,1.985000000000000000e+02
3.258662368254940134e+01,-8.549410788098067826e+01,1.985000000000000000e+02
3.258662355063559346e+01,-8.549410785350642072e+01,1.985000000000000000e+02
3.258662341783377769e+01,-8.549410782584720891e+01,1.985000000000000000e+02
3.258662328414394693e+01,-8.549410779800305704e+01,1.985000000000000000e+02
3.258662314956611539e+01,-8.549410776997396511e+01,1.985000000000000000e+02
3.258662301410026885e+01,-8.549410774175990468e+01,1.985000000000000000e+02
3.258662287774641442e+01,-8.549410771336090420e+01,1.985000000000000000e+02
3.258662274050455210e+01,-8.549410768477694944e+01,1.985000000000000000e+02
3.258662260237468189e+01,-8.549410765600804041e+01,1.985000000000000000e+02
3.258662246335679669e+01,-8.549410762705419131e+01,1.985000000000000000e+02
3.258662232345090359e+01,-8.549410759791540215e+01,1.985000000000000000e+02
3.258662218265700261e+01,-8.549410756859164451e+01,1.985000000000000000e+02
3.258662204097508663e+01,-8.549410753908296101e+01,1.985000000000000000e+02
3.258662189840516987e+01,-8.549410750938930903e+01,1.985000000000000000e+02
3.258662175494723812e+01,-8.549410747951070277e+01,1.985000000000000000e+02
3.258662161060130558e+01,-8.549410744944717067e+01,1.985000000000000000e+02
3.258662146536735094e+01,-8.549410741919867007e+01,1.985000000000000000e+02
3.258662131924538841e+01,-8.549410738876521521e+01,1.985000000000000000e+02
3.258662117223542509e+01,-8.549410735814682027e+01,1.985000000000000000e+02
3.258662102433744678e+01,-8.549410732734348528e+01,1.985000000000000000e+02
3.258662087555146059e+01,-8.549410729635518180e+01,1.985000000000000000e+02
3.258662072587746650e+01,-8.549410726518193826e+01,1.985000000000000000e+02
3.258662057531545742e+01,-8.549410723382375465e+01,1.985000000000000000e+02
3.258662042386544755e+01,-8.549410720228060256e+01,1.985000000000000000e+02
3.258662027152741558e+01,-8.549410717055251041e+01,1.985000000000000000e+02
3.258662011830138283e+01,-8.549410713863946398e+01,1.985000000000000000e+02
3.258661996418733509e+01,-8.549410710654147749e+01,1.985000000000000000e+02
3.258661980918528656e+01,-8.549410707425853673e+01,1.985000000000000000e+02
3.258661965329522303e+01,-8.549410704179065590e+01,1.985000000000000000e+02
3.258661949651715162e+01,-8.549410700913780659e+01,1.985000000000000000e+02
3.258661933885107231e+01,-8.549410697630001721e+01,1.985000000000000000e+02
3.258661918029697802e+01,-8.549410694327728777e+01,1.985000000000000000e+02
3.258661902085487583e+01,-8.549410691006958984e+01,1.985000000000000000e+02
3.258661886052476575e+01,-8.549410687667695186e+01,1.985000000000000000e+02
3.258661869930664778e+01,-8.549410684309935959e+01,1.985000000000000000e+02
3.258661853720052193e+01,-8.549410680933682727e+01,1.985000000000000000e+02
3.258661837420638108e+01,-8.549410677538934067e+01,1.985000000000000000e+02
3.258661821032423234e+01,-8.549410674125691401e+01,1.985000000000000000e+02
3.258661804555407571e+01,-8.549410670693951886e+01,1.985000000000000000e+02
3.258661787989590408e+01,-8.549410667243718365e+01,1.985000000000000000e+02
3.258661771334973167e+01,-8.549410663774990837e+01,1.985000000000000000e+02
3.258661754591554427e+01,-8.549410660287766461e+01,1.985000000000000000e+02
3.258661737759334898e+01,-8.549410656782048079e+01,1.985000000000000000e+02
3.258661720838314579e+01,-8.549410653257834269e+01,1.985000000000000000e+02
3.258661703828493472e+01,-8.549410649715126453e+01,1.985000000000000000e+02
3.258661686729870866e+01,-8.549410646153923210e+01,1.985000000000000000e+02
3.258661669542446759e+01,-8.549410642574225960e+01,1.985000000000000000e+02
3.258661652266222575e+01,-8.549410638976031862e+01,1.985000000000000000e+02
3.258661634901197601e+01,-8.549410635359345179e+01,1.985000000000000000e+02
3.258661617447371839e+01,-8.549410631724161647e+01,1.985000000000000000e+02
3.258661599904743866e+01,-8.549410628070484108e+01,1.985000000000000000e+02
3.258661582273316526e+01,-8.549410624398311143e+01,1.985000000000000000e+02
3.258661564563223578e+01,-8.549410620702403207e+01,1.984999998640741410e+02
3.258661546810377985e+01,-8.549410616964145504e+01,1.984999991096094618e+02
3.258661529033389570e+01,-8.549410613173832019e+01,1.984999974855179516e+02
3.258661511238839381e+01,-8.549410609328013777e+01,1.984999949025931016e+02
3.258661493429111289e+01,-8.549410605425417486e+01,1.984999913281478428e+02
3.258661475605121893e+01,-8.549410601465532977e+01,1.984999867491792997e+02
3.258661457767278335e+01,-8.549410597448115823e+01,1.984999811595341157e+02
3.258661439915809410e+01,-8.549410593373011125e+01,1.984999745554416393e+02
3.258661422050881384e+01,-8.549410589240093827e+01,1.984999669339598825e+02
3.258661404172639209e+01,-8.549410585049255928e+01,1.984999582924351955e+02
3.258661386281220729e+01,-8.549410580800389425e+01,1.984999486283141152e+02
3.258661368376760947e+01,-8.549410576493392000e+01,1.984999379390780803e+02
3.258661350459394868e+01,-8.549410572128158492e+01,1.984999262222206369e+02
3.258661332529258914e+01,-8.549410567704583741e+01,1.984999134752395946e+02
3.258661314586486668e+01,-8.549410563222568271e+01,1.984998996956341557e+02
3.258661296631214555e+01,-8.549410558682008343e+01,1.984998848809041476e+02
3.258661278663577576e+01,-8.549410554082803060e+01,1.984998690285494831e+02
3.258661260683712868e+01,-8.549410549424850103e+01,1.984998521360701318e+02
3.258661242691756144e+01,-8.549410544708048576e+01,1.984998342009662053e+02
3.258661224687845248e+01,-8.549410539932297581e+01,1.984998152207376734e+02
3.258661206672116606e+01,-8.549410535097497643e+01,1.984997951928846192e+02
3.258661188644708773e+01,-8.549410530203550707e+01,1.984997741149070691e+02
3.258661170605758883e+01,-8.549410525250354453e+01,1.984997519843051066e+02
3.258661152555405494e+01,-8.549410520237813671e+01,1.984997287985787580e+02
3.258661134493787159e+01,-8.549410515165827462e+01,1.984997045552281350e+02
3.258661116421043147e+01,-8.549410510034299193e+01,1.984996792517532356e+02
3.258661098337312723e+01,-8.549410504843130809e+01,1.984996528856541431e+02
3.258661080242735153e+01,-8.549410499592225676e+01,1.984996254544309693e+02
3.258661062137451125e+01,-8.549410494281487161e+01,1.984995969555837405e+02
3.258661044021600617e+01,-8.549410488910820050e+01,1.984995673866125117e+02
3.258661025895325025e+01,-8.549410483480129130e+01,1.984995367450174228e+02
3.258661007758764327e+01,-8.549410477989317769e+01,1.984995050282985005e+02
3.258660989612059922e+01,-8.549410472438292175e+01,1.984994722339558564e+02
3.258660971455354627e+01,-8.549410466826958555e+01,1.984994383594895737e+02
3.258660953288789131e+01,-8.549410461155221697e+01,1.984994034023997358e+02
3.258660935112506962e+01,-8.549410455422990651e+01,1.984993673601863975e+02
3.258660916926650941e+01,-8.549410449630171627e+01,1.984993302303496989e+02
3.258660898731363886e+01,-8.549410443776670832e+01,1.984992920103897518e+02
3.258660880526787906e+01,-8.549410437862397316e+01,1.984992526978065825e+02
3.258660862313067952e+01,-8.549410431887261552e+01,1.984992122901003597e+02
3.258660844090348263e+01,-8.549410425851169748e+01,1.984991707847711666e+02
3.258660825858772370e+01,-8.549410419754033796e+01,1.984991281793191149e+02
3.258660807618485933e+01,-8.549410413595762748e+01,1.984990844712443163e+02
3.258660789369632482e+01,-8.549410407376268495e+01,1.984990396580468826e+02
3.258660771112359811e+01,-8.549410401095458667e+01,1.984989937372269253e+02
3.258660752846810738e+01,-8.549410394753246578e+01,1.984989467062845563e+02
3.258660734573133055e+01,-8.549410388349545542e+01,1.984988985627199440e+02
3.258660716291473136e+01,-8.549410381884266030e+01,1.984988493040331718e+02
3.258660698001976641e+01,-8.549410375357322778e+01,1.984987989277243798e+02
3.258660679704791363e+01,-8.549410368768626256e+01,1.984987474312937081e+02
3.258660661400063674e+01,-8.549410362118094042e+01,1.984986948122412969e+02
3.258660643087942077e+01,-8.549410355405638029e+01,1.984986410680672861e+02
3.258660624768574365e+01,-8.549410348631174372e+01,1.984985861962717877e+02
3.258660606442108332e+01,-8.549410341794616386e+01,1.984985301943549700e+02
3.258660588108692480e+01,-8.549410334895880226e+01,1.984984730598170017e+02
3.258660569768476734e+01,-8.549410327934884890e+01,1.984984147901579945e+02
3.258660551421608176e+01,-8.549410320911543693e+01,1.984983553828781453e+02
3.258660533068238152e+01,-8.549410313825777052e+01,1.984982948354775942e+02
3.258660514708515876e+01,-8.549410306677501126e+01,1.984982331454564815e+02
3.258660496342591273e+01,-8.549410299466633489e+01,1.984981703103149755e+02
3.258660477970614266e+01,-8.549410292193094563e+01,1.984981063275532733e+02
3.258660459592736913e+01,-8.549410284856803344e+01,1.984980411946715435e+02
3.258660441209109138e+01,-8.549410277457677410e+01,1.984979749091699261e+02
3.258660422819881575e+01,-8.549410269995641443e+01,1.984979074685486182e+02
3.258660404425207702e+01,-8.549410262470610178e+01,1.984978388703078167e+02
3.258660386025237443e+01,-8.549410254882509719e+01,1.984977691119476901e+02
3.258660367620124987e+01,-8.549410247231260485e+01,1.984976981909684071e+02
3.258660349210021678e+01,-8.549410239516784316e+01,1.984976261048701929e+02
3.258660330795080284e+01,-8.549410231739003052e+01,1.984975528511532161e+02
3.258660312375453572e+01,-8.549410223897842798e+01,1.984974784273177022e+02
3.258660293951295728e+01,-8.549410215993223972e+01,1.984974028308638196e+02
3.258660275522760941e+01,-8.549410208025075519e+01,1.984973260592917939e+02
3.258660257090001267e+01,-8.549410199993316439e+01,1.984972481101018218e+02
3.258660238653173025e+01,-8.549410191897877098e+01,1.984971689807941289e+02
3.258660220212428982e+01,-8.549410183738679336e+01,1.984970886688689120e+02
3.258660201767925457e+01,-8.549410175515652099e+01,1.984970071718263966e+02
3.258660183319816639e+01,-8.549410167228721491e+01,1.984969244871668081e+02
3.258660164868258136e+01,-8.549410158877816457e+01,1.984968406123903435e+02
3.258660146413406267e+01,-8.549410150462860258e+01,1.984967555449972849e+02
3.258660127955415931e+01,-8.549410141983787526e+01,1.984966692824878010e+02
3.258660109494444157e+01,-8.549410133440522941e+01,1.984965818223621739e+02
3.258660091030646555e+01,-8.549410124832996871e+01,1.984964931621206290e+02
3.258660072564181576e+01,-8.549410116161141104e+01,1.984964032992633918e+02
3.258660054095205538e+01,-8.549410107424883165e+01,1.984963122312907444e+02
3.258660035623875473e+01,-8.549410098624157683e+01,1.984962199557028839e+02
3.258660017150349120e+01,-8.549410089758893605e+01,1.984961264700000925e+02
3.258659998674784219e+01,-8.549410080829022718e+01,1.984960317716826523e+02
3.258659980197339934e+01,-8.549410071834479652e+01,1.984959358582507605e+02
3.258659961718174003e+01,-8.549410062775196195e+01,1.984958387272047560e+02
3.258659943237444878e+01,-8.549410053651106978e+01,1.984957403760448358e+02
3.258659924755312431e+01,-8.549410044462145208e+01,1.984956408022713106e+02
3.258659906271935824e+01,-8.549410035208245517e+01,1.984955400033844342e+02
3.258659887787473508e+01,-8.549410025889345377e+01,1.984954379768844888e+02
3.258659869302086776e+01,-8.549410016505377996e+01,1.984953347202717850e+02
3.258659850815934789e+01,-8.549410007056282268e+01,1.984952302310465484e+02
3.258659832329178130e+01,-8.549409997541992823e+01,1.984951245067091463e+02
3.258659813841977382e+01,-8.549409987962448554e+01,1.984950175447597758e+02
3.258659795354493838e+01,-8.549409978317585512e+01,1.984949093426988327e+02
3.258659776866888080e+01,-8.549409968607345434e+01,1.984947998980265425e+02
3.258659758379320692e+01,-8.549409958831665790e+01,1.984946892082432157e+02
3.258659739891955809e+01,-8.549409948990484054e+01,1.984945772708492200e+02
3.258659721404953302e+01,-8.549409939083744803e+01,1.984944640833447806e+02
3.258659702918475176e+01,-8.549409929111385509e+01,1.984943496432302936e+02
3.258659684432685566e+01,-8.549409919073349329e+01,1.984942339480060127e+02
3.258659665947745054e+01,-8.549409908969576577e+01,1.984941169951722770e+02
3.258659647463817777e+01,-8.549409898800010410e+01,1.984939987822294540e+02
3.258659628981067868e+01,-8.549409888564591142e+01,1.984938793066778260e+02
3.258659610499656623e+01,-8.549409878263269036e+01,1.984937585660177319e+02
3.258659592019748175e+01,-8.549409867895981563e+01,1.984936365577495394e+02
3.258659573541507370e+01,-8.549409857462674722e+01,1.984935132793735590e+02
3.258659555065097635e+01,-8.549409846963294513e+01,1.984933887283901299e+02
3.258659536590684525e+01,-8.549409836397788354e+01,1.984932629022996196e+02
3.258659518118430753e+01,-8.549409825766100823e+01,1.984931357986023954e+02
3.258659499648501878e+01,-8.549409815068177920e+01,1.984930074147987966e+02
3.258659481181064166e+01,-8.549409804303968485e+01,1.984928777483891622e+02
3.258659462716282462e+01,-8.549409793473419938e+01,1.984927467968738881e+02
3.258659444254320903e+01,-8.549409782576479699e+01,1.984926145577533418e+02
3.258659425795347175e+01,-8.549409771613098030e+01,1.984924810285278909e+02
3.258659407339525416e+01,-8.549409760583225193e+01,1.984923462066978743e+02
3.258659388887024733e+01,-8.549409749486810028e+01,1.984922100897637449e+02
3.258659370438008551e+01,-8.549409738323804220e+01,1.984920726752258133e+02
3.258659351992644559e+01,-8.549409727094158029e+01,1.984919339605845323e+02
3.258659333551101156e+01,-8.549409715797825982e+01,1.984917939433402410e+02
3.258659315113544608e+01,-8.549409704434756918e+01,1.984916526209933636e+02
3.258659296680141892e+01,-8.549409693004905364e+01,1.984915099910442962e+02
3.258659278251060698e+01,-8.549409681508227266e+01,1.984913660509934346e+02
3.258659259826469423e+01,-8.549409669944672885e+01,1.984912207983412031e+02
3.258659241406536466e+01,-8.549409658314201010e+01,1.984910742305879978e+02
3.258659222991428805e+01,-8.549409646616764746e+01,1.984909263452342714e+02
3.258659204581316260e+01,-8.549409634852318618e+01,1.984907771397803913e+02
3.258659186176366518e+01,-8.549409623020821414e+01,1.984906266117267819e+02
3.258659167776748689e+01,-8.549409611122229080e+01,1.984904747585739244e+02
3.258659149382633302e+01,-8.549409599156500406e+01,1.984903215778222432e+02
3.258659130994188047e+01,-8.549409587123592758e+01,1.984901670669721057e+02
3.258659112611584163e+01,-8.549409575023464924e+01,1.984900112235240499e+02
3.258659094234989340e+01,-8.549409562856077116e+01,1.984898540449784434e+02
3.258659075864575527e+01,-8.549409550621388121e+01,1.984896955288357958e+02
3.258659057500511125e+01,-8.549409538319359569e+01,1.984895356725965030e+02
3.258659039142968794e+01,-8.549409525949951671e+01,1.984893744737610746e+02
3.258659020792116934e+01,-8.549409513513127479e+01,1.984892119298299349e+02
3.258659002448128206e+01,-8.549409501008848622e+01,1.984890480383035651e+02
3.258658984111172430e+01,-8.549409488437078153e+01,1.984888827966824181e+02
3.258658965781421557e+01,-8.549409475797777702e+01,1.984887162024670317e+02
3.258658947459046118e+01,-8.549409463090914585e+01,1.984885482531578020e+02
3.258658929144218064e+01,-8.549409450316451853e+01,1.984883789462552670e+02
3.258658910837110056e+01,-8.549409437474353979e+01,1.984882082792598794e+02
3.258658892537893337e+01,-8.549409424564588278e+01,1.984880362496721773e+02
3.258658874246740567e+01,-8.549409411587120644e+01,1.984878628549926134e+02
3.258658855963822987e+01,-8.549409398541918392e+01,1.984876880927216973e+02
3.258658837689314680e+01,-8.549409385428948838e+01,1.984875119603599671e+02
3.258658819423387598e+01,-8.549409372248180716e+01,1.984873344554078756e+02
3.258658801166215113e+01,-8.549409358999582764e+01,1.984871555753659891e+02
3.258658782917969177e+01,-8.549409345683123718e+01,1.984869753177347889e+02
3.258658764678824582e+01,-8.549409332298775155e+01,1.984867936800148129e+02
3.258658746448955412e+01,-8.549409318846505812e+01,1.984866106597065709e+02
3.258658728228532908e+01,-8.549409305326287267e+01,1.984864262543106292e+02
3.258658710017732574e+01,-8.549409291738092520e+01,1.984862404613274975e+02
3.258658691816728492e+01,-8.549409278081893149e+01,1.984860532782577422e+02
3.258658673625694746e+01,-8.549409264357663574e+01,1.984858647026018730e+02
3.258658655444805419e+01,-8.549409250565375373e+01,1.984856747318604562e+02
3.258658637274234593e+01,-8.549409236705004389e+01,1.984854833635340299e+02
3.258658619114158483e+01,-8.549409222776525041e+01,1.984852905951231890e+02
3.258658600964750462e+01,-8.549409208779911751e+01,1.984850964241284430e+02
3.258658582826187455e+01,-8.549409194715143201e+01,1.984849008480504153e+02
3.258658564698642834e+01,-8.549409180582193812e+01,1.984847038643896155e+02
3.258658546582292814e+01,-8.549409166381042269e+01,1.984845054706466954e+02
3.258658528477313610e+01,-8.549409152111664412e+01,1.984843056643221644e+02
3.258658510383880014e+01,-8.549409137774041767e+01,1.984841044429166459e+02
3.258658492302167531e+01,-8.549409123368150176e+01,1.984839018039307348e+02
3.258658474232353797e+01,-8.549409108893972586e+01,1.984836977448649975e+02
3.258658456174613605e+01,-8.549409094351486260e+01,1.984834922632200573e+02
3.258658438129124590e+01,-8.549409079740675566e+01,1.984832853564965092e+02
3.258658420096062258e+01,-8.549409065061519186e+01,1.984830770221949479e+02
3.258658402075603533e+01,-8.549409050314001490e+01,1.984828672578159967e+02
3.258658384067926050e+01,-8.549409035498104004e+01,1.984826560608602790e+02
3.258658366073206025e+01,-8.549409020613811094e+01,1.984824434288284181e+02
3.258658348091620383e+01,-8.549409005661105709e+01,1.984822293592210372e+02
3.258658330123347469e+01,-8.549408990639972217e+01,1.984820138495387596e+02
3.258658312168563498e+01,-8.549408975550397827e+01,1.984817968972822086e+02
3.258658294227446106e+01,-8.549408960392366907e+01,1.984815784999520645e+02
3.258658276300174350e+01,-8.549408945165866669e+01,1.984813586550489788e+02
3.258658258386925866e+01,-8.549408929870885743e+01,1.984811373600735465e+02
3.258658240487876867e+01,-8.549408914507408497e+01,1.984809146125264476e+02
3.258658222603207832e+01,-8.549408899075426405e+01,1.984806904099083624e+02
