ref_Yaw (deg),ref_Pitch (deg),ref_Roll (deg)
1.479591987594879470e+02,1.160310955239621133e+00,0.000000000000000000e+00
1.479925361372317241e+02,1.160235189783025644e+00,0.000000000000000000e+00
1.480258918329954270e+02,1.160159823093979803e+00,0.000000000000000000e+00
1.480592481488968986e+02,1.160084853073696021e+00,0.000000000000000000e+00
1.480925890789923187e+02,1.160010277634433651e+00,0.000000000000000000e+00
1.481259001551484573e+02,1.159936094699440368e+00,0.000000000000000000e+00
1.481591683069173087e+02,1.159862302202893547e+00,0.000000000000000000e+00
1.481923817341407243e+02,1.159788898089844089e+00,0.000000000000000000e+00
1.482255297911294178e+02,1.159715880316158021e+00,0.000000000000000000e+00
1.482586028813643679e+02,1.159643246848460096e+00,0.000000000000000000e+00
1.482915923617650833e+02,1.159570995664077175e+00,0.000000000000000000e+00
1.483244904556559050e+02,1.159499124750981602e+00,0.000000000000000000e+00
1.483572901736397398e+02,1.159427632107735917e+00,0.000000000000000000e+00
1.483899852416618899e+02,1.159356515743436233e+00,0.000000000000000000e+00
1.484225700356096240e+02,1.159285773677656728e+00,0.000000000000000000e+00
1.484550395218549568e+02,1.159215403940395905e+00,0.000000000000000000e+00
1.484873892032000242e+02,1.159145404572019977e+00,0.000000000000000000e+00
1.485196150697348401e+02,1.159075773623209127e+00,0.000000000000000000e+00
1.485517135541607558e+02,1.159006509154903330e+00,0.000000000000000000e+00
1.485836814911745023e+02,1.158937609238248623e+00,0.000000000000000000e+00
1.486155160805432729e+02,1.158869071954542251e+00,0.000000000000000000e+00
1.486472148535360134e+02,1.158800895395180053e+00,0.000000000000000000e+00
1.486787756424065492e+02,1.158733077661603383e+00,0.000000000000000000e+00
1.487101965526500180e+02,1.158665616865246273e+00,0.000000000000000000e+00
1.487414759377819564e+02,1.158598511127482356e+00,0.000000000000000000e+00
1.487726123764101658e+02,1.158531758579573356e+00,0.000000000000000000e+00
1.488036046513915380e+02,1.158465357362615356e+00,0.000000000000000000e+00
1.488344517308838704e+02,1.158399305627488829e+00,0.000000000000000000e+00
1.488651527511211725e+02,1.158333601534807578e+00,0.000000000000000000e+00
1.488957070007554648e+02,1.158268243254863883e+00,0.000000000000000000e+00
1.489261139066229589e+02,1.158203228967582987e+00,0.000000000000000000e+00
1.489563730208052732e+02,1.158138556862467583e+00,0.000000000000000000e+00
1.489864840088678193e+02,1.158074225138549629e+00,0.000000000000000000e+00
1.490164466391684925e+02,1.158010232004340612e+00,0.000000000000000000e+00
1.490462607731396929e+02,1.157946575677780476e+00,0.000000000000000000e+00
1.490759263564550281e+02,1.157883254386188332e+00,0.000000000000000000e+00
1.491054434110002092e+02,1.157820266366213602e+00,0.000000000000000000e+00
1.491348120275754923e+02,1.157757609863786286e+00,0.000000000000000000e+00
1.491640323592625919e+02,1.157695283134068776e+00,0.000000000000000000e+00
1.491931046153965212e+02,1.157633284441406563e+00,0.000000000000000000e+00
1.492220290560863987e+02,1.157571612059279831e+00,0.000000000000000000e+00
1.492508059872365607e+02,1.157510264270256828e+00,0.000000000000000000e+00
1.492794357560211438e+02,1.157449239365943461e+00,0.000000000000000000e+00
1.493079187467720885e+02,1.157388535646938221e+00,0.000000000000000000e+00
1.493362553772424519e+02,1.157328151422784224e+00,0.000000000000000000e+00
1.493644460952110933e+02,1.157268085011920578e+00,0.000000000000000000e+00
1.493924913753974977e+02,1.157208334741637978e+00,0.000000000000000000e+00
1.494203917166589690e+02,1.157148898948029858e+00,0.000000000000000000e+00
1.494481476394439312e+02,1.157089775975948420e+00,0.000000000000000000e+00
1.494757596834787137e+02,1.157030964178955568e+00,0.000000000000000000e+00
1.495032284056663343e+02,1.156972461919279604e+00,0.000000000000000000e+00
1.495305543781776407e+02,1.156914267567768828e+00,0.000000000000000000e+00
1.495577381867180407e+02,1.156856379503845789e+00,0.000000000000000000e+00
1.495847804289533087e+02,1.156798796115462213e+00,0.000000000000000000e+00
1.496116817130802019e+02,1.156741515799055042e+00,0.000000000000000000e+00
1.496384426565288663e+02,1.156684536959500686e+00,0.000000000000000000e+00
1.496650638847846153e+02,1.156627858010070842e+00,0.000000000000000000e+00
1.496915460303187899e+02,1.156571477372388523e+00,0.000000000000000000e+00
1.497178897316184418e+02,1.156515393476383879e+00,0.000000000000000000e+00
1.497440956323057151e+02,1.156459604760251336e+00,0.000000000000000000e+00
1.497701643803393665e+02,1.156404109670404301e+00,0.000000000000000000e+00
1.497960966272901544e+02,1.156348906661433862e+00,0.000000000000000000e+00
1.498218930276840410e+02,1.156293994196064157e+00,0.000000000000000000e+00
1.498475542384067296e+02,1.156239370745111739e+00,0.000000000000000000e+00
1.498730809181639643e+02,1.156185034787439836e+00,0.000000000000000000e+00
1.498984737269926200e+02,1.156130984809917939e+00,0.000000000000000000e+00
1.499237333258178637e+02,1.156077219307380499e+00,0.000000000000000000e+00
1.499488603760522665e+02,1.156023736782583189e+00,0.000000000000000000e+00
1.499738555392328578e+02,1.155970535746162042e+00,0.000000000000000000e+00
1.499987194766933101e+02,1.155917614716592157e+00,0.000000000000000000e+00
1.500234528492668460e+02,1.155864972220145503e+00,0.000000000000000000e+00
1.500480563170183075e+02,1.155812606790850738e+00,0.000000000000000000e+00
1.500725305390021447e+02,1.155760516970452789e+00,0.000000000000000000e+00
1.500968761730438814e+02,1.155708701308371111e+00,0.000000000000000000e+00
1.501210938755431528e+02,1.155657158361660608e+00,0.000000000000000000e+00
1.501451843012960978e+02,1.155605886694969220e+00,0.000000000000000000e+00
1.501691481033359707e+02,1.155554884880500621e+00,0.000000000000000000e+00
1.501929859327892132e+02,1.155504151497972698e+00,0.000000000000000000e+00
1.502166984387465618e+02,1.155453685134579356e+00,0.000000000000000000e+00
1.502402862681475142e+02,1.155403484384949220e+00,0.000000000000000000e+00
1.502637500656765610e+02,1.155353547851108109e+00,0.000000000000000000e+00
1.502870904736708439e+02,1.155303874142439735e+00,0.000000000000000000e+00
1.503103081320371359e+02,1.155254461875646843e+00,0.000000000000000000e+00
1.503334036781787972e+02,1.155205309674712355e+00,0.000000000000000000e+00
1.503563777469300078e+02,1.155156416170862288e+00,0.000000000000000000e+00
1.503792309704980994e+02,1.155107780002526452e+00,0.000000000000000000e+00
1.504019639784125388e+02,1.155059399815300258e+00,0.000000000000000000e+00
1.504245773974800215e+02,1.155011274261907861e+00,0.000000000000000000e+00
1.504470718517448802e+02,1.154963402002164408e+00,0.000000000000000000e+00
1.504694479624553765e+02,1.154915781702938737e+00,0.000000000000000000e+00
1.504917063480336026e+02,1.154868412038116743e+00,0.000000000000000000e+00
1.505138476240502996e+02,1.154821291688563401e+00,0.000000000000000000e+00
1.505358724032031716e+02,1.154774419342086578e+00,0.000000000000000000e+00
1.505577812952986960e+02,1.154727793693399951e+00,0.000000000000000000e+00
1.505795749072369745e+02,1.154681413444087479e+00,0.000000000000000000e+00
1.506012538429994834e+02,1.154635277302568319e+00,0.000000000000000000e+00
1.506228187036396378e+02,1.154589383984056861e+00,0.000000000000000000e+00
1.506442700872751175e+02,1.154543732210531193e+00,0.000000000000000000e+00
1.506656085890827512e+02,1.154498320710696024e+00,0.000000000000000000e+00
1.506868348012952197e+02,1.154453148219946268e+00,0.000000000000000000e+00
1.507079493131994354e+02,1.154408213480333512e+00,0.000000000000000000e+00
1.507289527111364009e+02,1.154363515240529159e+00,0.000000000000000000e+00
1.507498455785027431e+02,1.154319052255791567e+00,0.000000000000000000e+00
1.507706284957531295e+02,1.154274823287930074e+00,0.000000000000000000e+00
1.507913020404042754e+02,1.154230827105270141e+00,0.000000000000000000e+00
1.508118667870395484e+02,1.154187062482620929e+00,0.000000000000000000e+00
1.508323233073151073e+02,1.154143528201239777e+00,0.000000000000000000e+00
1.508526721699660982e+02,1.154100223048798002e+00,0.000000000000000000e+00
1.508729139408143567e+02,1.154057145819347374e+00,0.000000000000000000e+00
1.508930491827763092e+02,1.154014295313287475e+00,0.000000000000000000e+00
1.509130784558718119e+02,1.153971670337331501e+00,0.000000000000000000e+00
1.509330023172332176e+02,1.153929269704472516e+00,0.000000000000000000e+00
1.509528213211152092e+02,1.153887092233951916e+00,0.000000000000000000e+00
1.509725360189049752e+02,1.153845136751224798e+00,0.000000000000000000e+00
1.509921469591329242e+02,1.153803402087928642e+00,0.000000000000000000e+00
1.510116546874833148e+02,1.153761887081850679e+00,0.000000000000000000e+00
1.510310597468057949e+02,1.153720590576893912e+00,0.000000000000000000e+00
1.510503626771267704e+02,1.153679511423047144e+00,0.000000000000000000e+00
1.510695640156612853e+02,1.153638648476350781e+00,0.000000000000000000e+00
1.510886642968248452e+02,1.153598000598867745e+00,0.000000000000000000e+00
1.511076640522458376e+02,1.153557566658649058e+00,0.000000000000000000e+00
1.511265638107777818e+02,1.153517345529702975e+00,0.000000000000000000e+00
1.511453640985118341e+02,1.153477336091964345e+00,0.000000000000000000e+00
1.511640654387892084e+02,1.153437537231263743e+00,0.000000000000000000e+00
1.511826683522143071e+02,1.153397947839295501e+00,0.000000000000000000e+00
1.512011733566672547e+02,1.153358566813587061e+00,0.000000000000000000e+00
1.512195809673168299e+02,1.153319393057468778e+00,0.000000000000000000e+00
1.512378916966335964e+02,1.153280425480041727e+00,0.000000000000000000e+00
1.512561060544026645e+02,1.153241662996150163e+00,0.000000000000000000e+00
1.512742245477369352e+02,1.153203104526348666e+00,0.000000000000000000e+00
1.512922476810901173e+02,1.153164748996874378e+00,0.000000000000000000e+00
1.513101759562698589e+02,1.153126595339614147e+00,0.000000000000000000e+00
1.513280098724507639e+02,1.153088642492077431e+00,0.000000000000000000e+00
1.513457499261876364e+02,1.153050889397365442e+00,0.000000000000000000e+00
1.513633966114284988e+02,1.153013335004143158e+00,0.000000000000000000e+00
1.513809504195278066e+02,1.152975978266607582e+00,0.000000000000000000e+00
1.513984118392594382e+02,1.152938818144460198e+00,0.000000000000000000e+00
1.514157813568297115e+02,1.152901853602878335e+00,0.000000000000000000e+00
1.514330594558908274e+02,1.152865083612485630e+00,0.000000000000000000e+00
1.514502466175533755e+02,1.152828507149322945e+00,0.000000000000000000e+00
1.514673433203995785e+02,1.152792123194820828e+00,0.000000000000000000e+00
1.514843500404963379e+02,1.152755930735771095e+00,0.000000000000000000e+00
1.515012672514079952e+02,1.152719928764297519e+00,0.000000000000000000e+00
1.515180954242093776e+02,1.152684116277829185e+00,0.000000000000000000e+00
1.515348350274984455e+02,1.152648492279070958e+00,0.000000000000000000e+00
1.515514865274092813e+02,1.152613055775978612e+00,0.000000000000000000e+00
1.515680503876247087e+02,1.152577805781726861e+00,0.000000000000000000e+00
1.515845270693891393e+02,1.152542741314686037e+00,0.000000000000000000e+00
1.516009170315209644e+02,1.152507861398391675e+00,0.000000000000000000e+00
1.516172207304255437e+02,1.152473165061519422e+00,0.000000000000000000e+00
1.516334386201074267e+02,1.152438651337856834e+00,0.000000000000000000e+00
1.516495711521830003e+02,1.152404319266277177e+00,0.000000000000000000e+00
1.516656187758929946e+02,1.152370167890712116e+00,0.000000000000000000e+00
1.516815819381147321e+02,1.152336196260125512e+00,0.000000000000000000e+00
1.516974610833745771e+02,1.152302403428485666e+00,0.000000000000000000e+00
1.517132566538600997e+02,1.152268788454741566e+00,0.000000000000000000e+00
1.517289690894324963e+02,1.152235350402794234e+00,0.000000000000000000e+00
1.517445988276385549e+02,1.152202088341471198e+00,0.000000000000000000e+00
1.517601463037229621e+02,1.152169001344501842e+00,0.000000000000000000e+00
1.517756119506401831e+02,1.152136088490489874e+00,0.000000000000000000e+00
1.517909961990665124e+02,1.152103348862889343e+00,0.000000000000000000e+00
1.518062994774120114e+02,1.152070781549976886e+00,0.000000000000000000e+00
1.518215222118325016e+02,1.152038385644829299e+00,0.000000000000000000e+00
1.518366648262412753e+02,1.152006160245295785e+00,0.000000000000000000e+00
1.518517277423207759e+02,1.151974104453973968e+00,0.000000000000000000e+00
1.518667113795344505e+02,1.151942217378184585e+00,0.000000000000000000e+00
1.518816161551384312e+02,1.151910498129946392e+00,0.000000000000000000e+00
1.518964424841929883e+02,1.151878945825952627e+00,0.000000000000000000e+00
1.519111907795740706e+02,1.151847559587544589e+00,0.000000000000000000e+00
1.519258614519848720e+02,1.151816338540688767e+00,0.000000000000000000e+00
1.519404549099672579e+02,1.151785281815951301e+00,0.000000000000000000e+00
1.519549715599129343e+02,1.151754388548474672e+00,0.000000000000000000e+00
1.519694118060749304e+02,1.151723657877953277e+00,0.000000000000000000e+00
1.519837760505788538e+02,1.151693088948609889e+00,0.000000000000000000e+00
1.519980646934338893e+02,1.151662680909170344e+00,0.000000000000000000e+00
1.520122781325441395e+02,1.151632432912841564e+00,0.000000000000000000e+00
1.520264167637193964e+02,1.151602344117287569e+00,0.000000000000000000e+00
1.520404809806865671e+02,1.151572413684604390e+00,0.000000000000000000e+00
1.520544711751003319e+02,1.151542640781299642e+00,0.000000000000000000e+00
1.520683877365540297e+02,1.151513024578267874e+00,0.000000000000000000e+00
1.520822310525906857e+02,1.151483564250766145e+00,0.000000000000000000e+00
1.520960015087136696e+02,1.151454258978392486e+00,0.000000000000000000e+00
1.521096994883973821e+02,1.151425107945063475e+00,0.000000000000000000e+00
1.521233253730980834e+02,1.151396110338990697e+00,0.000000000000000000e+00
1.521368795422642961e+02,1.151367265352658542e+00,0.000000000000000000e+00
1.521503623733476047e+02,1.151338572182800668e+00,0.000000000000000000e+00
1.521637742418130017e+02,1.151310030030379128e+00,0.000000000000000000e+00
1.521771155211493749e+02,1.151281638100561722e+00,0.000000000000000000e+00
1.521903865828799098e+02,1.151253395602698903e+00,0.000000000000000000e+00
1.522035877965724069e+02,1.151225301750302688e+00,0.000000000000000000e+00
1.522167195298497120e+02,1.151197355761024443e+00,0.000000000000000000e+00
1.522297821483996927e+02,1.151169556856633802e+00,0.000000000000000000e+00
1.522427760159856405e+02,1.151141904262995785e+00,0.000000000000000000e+00
1.522557014944562752e+02,1.151114397210050155e+00,0.000000000000000000e+00
1.522685589437558917e+02,1.151087034931788988e+00,0.000000000000000000e+00
1.522813487219342790e+02,1.151059816666236912e+00,0.000000000000000000e+00
1.522940711851569517e+02,1.151032741655428238e+00,0.000000000000000000e+00
1.523067266877146437e+02,1.151005809145386971e+00,0.000000000000000000e+00
1.523193155820335392e+02,1.150979018386105501e+00,0.000000000000000000e+00
1.523318382186849647e+02,1.150952368631523060e+00,0.000000000000000000e+00
1.523442949463950526e+02,1.150925859139506402e+00,0.000000000000000000e+00
1.523566861120546321e+02,1.150899489171827605e+00,0.000000000000000000e+00
1.523690120607287497e+02,1.150873257994144527e+00,0.000000000000000000e+00
1.523812731356662482e+02,1.150847164875979267e+00,0.000000000000000000e+00
1.523934696783094580e+02,1.150821209090700181e+00,0.000000000000000000e+00
1.524056020283037185e+02,1.150795389915497902e+00,0.000000000000000000e+00
1.524176705235066720e+02,1.150769706631369349e+00,0.000000000000000000e+00
1.524958569618142974e+02,1.150754687088752837e+00,0.000000000000000000e+00
1.526350728166247848e+02,1.150749450098061955e+00,0.000000000000000000e+00
1.527955683131817750e+02,1.150747624072317343e+00,0.000000000000000000e+00
1.529634835620287845e+02,1.150746987376509045e+00,0.000000000000000000e+00
1.531339859185301577e+02,1.150746765374407676e+00,0.000000000000000000e+00
1.533053903436929488e+02,1.150746687967061588e+00,0.000000000000000000e+00
1.534771093007493619e+02,1.150746660976788682e+00,0.000000000000000000e+00
1.536489379282958510e+02,1.150746651565862422e+00,0.000000000000000000e+00
1.538208047955777147e+02,1.150746648284475482e+00,0.000000000000000000e+00
1.539926849962308779e+02,1.150746647140326706e+00,0.000000000000000000e+00
1.541645698459431344e+02,1.150746646741386492e+00,0.000000000000000000e+00
1.543364563166820176e+02,1.150746646602284651e+00,0.000000000000000000e+00
1.545083433526380077e+02,1.150746646553783226e+00,0.000000000000000000e+00
1.546802305856730584e+02,1.150746646536871642e+00,0.000000000000000000e+00
1.548521178874252371e+02,1.150746646530975248e+00,0.000000000000000000e+00
1.550240052131376274e+02,1.150746646528919115e+00,0.000000000000000000e+00
1.551958925472043802e+02,1.150746646528202133e+00,0.000000000000000000e+00
1.553677798841842161e+02,1.150746646527951889e+00,0.000000000000000000e+00
1.555396672221797303e+02,1.150746646527864625e+00,0.000000000000000000e+00
1.557115545605294074e+02,1.150746646527834649e+00,0.000000000000000000e+00
1.558834418990025767e+02,1.150746646527824213e+00,0.000000000000000000e+00
1.560553292375187482e+02,1.150746646527820438e+00,0.000000000000000000e+00
1.562272165760499547e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.563991039145863908e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.565709912531246459e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.567428785916635832e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.569147659302026909e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.570866532687417703e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.572585406072810770e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.574304279458204405e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.576023152843598041e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.577742026228991392e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.579460899614385028e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.581179772999778663e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.582898646385172015e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.584617519770565650e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.586336393155959286e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.588055266541352921e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.589774139926746273e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.591493013312139908e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.593211886697533544e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.594930760082926895e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.596649633468320530e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.598368506853714166e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.600087380239107802e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.601806253624501153e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.603525127009894788e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.605244000395288424e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.606962873780681775e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.608681747166075411e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.610400620551469046e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.612119493936862398e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.613838367322256033e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.615557240707649669e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.617276114093043304e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.618994987478436656e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.620713860863830291e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.622432734249223927e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.624151607634617278e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.625870481020010914e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.627589354405404549e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.629308227790798185e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.631027101176191536e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.632745974561585172e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.634464847946978807e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.636183721332372158e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.637902594717765794e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.639621468103159430e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.641340341488553065e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.643059214873946416e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.644778088259340052e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.646496961644733688e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.648215835030127039e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.649934708415520674e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.651653581800914310e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.653372455186307661e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.655091328571701297e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.656810201957094932e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.658529075342488568e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.660247948727881919e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.661966822113275555e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.663685695498669190e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.665404568884062542e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.667123442269456177e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.668842315654849813e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.670561189040243448e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.672280062425636800e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.673998935811030435e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.675717809196424071e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.677436682581817422e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.679155555967211058e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.680874429352604693e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.682593302737998329e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.684312176123391680e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.686031049508785316e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.687749922894178951e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.689468796279572302e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.691187669664965938e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.692906543050359573e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.694625416435752925e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.696107193814408447e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.697370217169136311e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.698556965712035662e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.699717118872527806e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.700867998796568088e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.702015645342987966e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.703162164480342540e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.704308290514462954e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.705454279481961350e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.706600220657282989e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.707746145168503631e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.708892063869311073e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.710037980544153129e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.711183896512584681e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.712329812234706026e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.713475727870944070e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.714621643477236717e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.715767559073088648e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.716913474665299191e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.718059390256240135e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.719205305846738554e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.720351221437082927e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.721497137027373014e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.722643052617644912e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.723788968207909988e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.724934883798172791e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.726080799388434173e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.727226714978695838e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.728372630568957220e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.729518546159218886e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.730664461749480267e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.731810377339741933e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.732956292930003315e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.734102208520264981e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.735248124110526362e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.736394039700788028e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.737539955291049409e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.738685870881311075e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.739831786471572457e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.740977702061833838e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.742123617652095504e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.743269533242356886e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.744415448832618551e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.745561364422879933e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.746707280013141599e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.747853195603402980e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.748999111193664646e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.750145026783926028e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.751290942374187694e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.752436857964449075e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.753582773554710741e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.754728689144972122e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.755874604735233788e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.757020520325495170e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.758166435915756836e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.759312351506018217e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.760458267096279883e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.761604182686541265e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.762750098276802930e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.763896013867064312e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.765041929457325978e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.766187845047587359e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.767333760637849025e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.768479676228110407e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.769625591818372072e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.770771507408633454e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.771917422998895120e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.773063338589156501e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.774209254179418167e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.775355169769679549e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.776501085359941214e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.777647000950202596e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.778792916540464262e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.779938832130725643e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.781084747720987309e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.782230663311248691e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.783376578901510356e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.784522494491771738e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.785668410082033404e+02,1.150746646527818884e+00,0.000000000000000000e+00
1.786814325672294785e+02,1.150746646527818884e+00,0.000000000000000000e+00
